2024-09-09 21:47:28.317 +08:00 [INF] Main (StartingAsync) | Starting at: 2024/9/9 21:47:28 +08:00
2024-09-09 21:47:28.366 +08:00 [INF] Main (StartAsync) | Start at: 2024/9/9 21:47:28 +08:00
2024-09-09 21:47:28.371 +08:00 [INF] Main (StartedAsync) | Started at: 2024/9/9 21:47:28 +08:00
2024-09-09 21:47:28.371 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:47:28.371 +08:00 [INF] Main (StartedAsync) |         Retrieve System Config.
2024-09-09 21:47:28.371 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:47:32.029 +08:00 [ERR] Main (StartedAsync) | System Config not found.
2024-09-09 21:48:32.041 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:48:32.043 +08:00 [INF] Main (StartedAsync) |         Retrieve System Config.
2024-09-09 21:48:32.044 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:48:32.083 +08:00 [ERR] Main (StartedAsync) | System Config not found.
2024-09-09 21:49:33.069 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:49:33.070 +08:00 [INF] Main (StartedAsync) |         Retrieve System Config.
2024-09-09 21:49:33.070 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:49:33.083 +08:00 [ERR] Main (StartedAsync) | System Config not found.
2024-09-09 21:51:12.747 +08:00 [INF] Main (StartingAsync) | Starting at: 2024/9/9 21:51:12 +08:00
2024-09-09 21:51:12.774 +08:00 [INF] Main (StartAsync) | Start at: 2024/9/9 21:51:12 +08:00
2024-09-09 21:51:12.777 +08:00 [INF] Main (StartedAsync) | Started at: 2024/9/9 21:51:12 +08:00
2024-09-09 21:51:12.777 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:51:12.777 +08:00 [INF] Main (StartedAsync) |         Retrieve System Config.
2024-09-09 21:51:12.777 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:51:14.893 +08:00 [ERR] Main (StartedAsync) | System Config not found.
2024-09-09 21:52:14.907 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:52:14.907 +08:00 [INF] Main (StartedAsync) |         Retrieve System Config.
2024-09-09 21:52:14.907 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:52:15.017 +08:00 [INF] Main (StartedAsync) | Send Email Function: Enabled, Interval Every 10 Secs
2024-09-09 21:52:15.017 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:52:15.017 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-09-09 21:52:15.017 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:52:15.220 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-09-09 21:52:25.221 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:52:25.222 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-09-09 21:52:25.222 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:52:25.231 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-09-09 21:52:35.238 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:52:35.239 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-09-09 21:52:35.239 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:52:35.245 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-09-09 21:52:46.192 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:52:46.193 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-09-09 21:52:46.193 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:52:46.203 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-09-09 21:53:18.219 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:53:18.220 +08:00 [INF] Main (StartedAsync) |         Retrieve System Config.
2024-09-09 21:53:18.220 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:53:18.235 +08:00 [INF] Main (StartedAsync) | Send Email Function: Enabled, Interval Every 10 Secs
2024-09-09 21:53:18.235 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:53:18.235 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-09-09 21:53:18.235 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:53:18.245 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-09-09 21:53:28.248 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:53:28.249 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-09-09 21:53:28.249 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:53:28.256 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-09-09 21:53:38.262 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:53:38.262 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-09-09 21:53:38.262 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:53:38.273 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-09-09 21:53:50.579 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:53:50.579 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-09-09 21:53:50.579 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:53:50.587 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-09-09 21:54:40.045 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:54:40.046 +08:00 [INF] Main (StartedAsync) |         Retrieve System Config.
2024-09-09 21:54:40.046 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:54:40.059 +08:00 [INF] Main (StartedAsync) | Send Email Function: Enabled, Interval Every 10 Secs
2024-09-09 21:54:40.059 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:54:40.059 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-09-09 21:54:40.059 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:54:40.073 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-09-09 21:55:15.302 +08:00 [INF] Main (StartingAsync) | Starting at: 2024/9/9 21:55:15 +08:00
2024-09-09 21:55:15.334 +08:00 [INF] Main (StartAsync) | Start at: 2024/9/9 21:55:15 +08:00
2024-09-09 21:55:15.337 +08:00 [INF] Main (StartedAsync) | Started at: 2024/9/9 21:55:15 +08:00
2024-09-09 21:55:15.337 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:55:15.337 +08:00 [INF] Main (StartedAsync) |         Retrieve System Config.
2024-09-09 21:55:15.337 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:55:18.827 +08:00 [INF] Main (StartedAsync) | Send Email Function: Enabled, Interval Every 10 Secs
2024-09-09 21:55:18.827 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:55:18.827 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-09-09 21:55:18.827 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:55:18.990 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-09-09 21:55:28.999 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:55:28.999 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-09-09 21:55:28.999 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:55:29.015 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-09-09 21:55:39.019 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:55:39.020 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-09-09 21:55:39.020 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:55:39.027 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-09-09 21:55:49.033 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:55:49.033 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-09-09 21:55:49.033 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:55:49.042 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-09-09 21:55:59.057 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:55:59.057 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-09-09 21:55:59.057 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:55:59.063 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-09-09 21:56:09.069 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:56:09.069 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-09-09 21:56:09.069 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:56:09.081 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-09-09 21:56:19.082 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-09-09 21:56:19.082 +08:00 [INF] Main (StartedAsync) |         Retrieve System Config.
2024-09-09 21:56:19.082 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
