2024-08-25 14:50:08.933 +08:00 [INF] Main (StartingAsync) | Starting at: 2024/8/25 14:50:08 +08:00
2024-08-25 14:50:08.986 +08:00 [INF] Main (StartAsync) | Start at: 2024/8/25 14:50:08 +08:00
2024-08-25 14:50:08.988 +08:00 [INF] Main (StartedAsync) | Started at: 2024/8/25 14:50:08 +08:00
2024-08-25 14:50:08.988 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:50:08.988 +08:00 [INF] Main (StartedAsync) |         Retrieve System Config.
2024-08-25 14:50:08.988 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:50:12.820 +08:00 [INF] Main (StartedAsync) | Send Email Function: Disabled, Interval Every 15 Secs
2024-08-25 14:50:12.820 +08:00 [INF] Main (StartedAsync) | Email sending is disabled.
2024-08-25 14:51:12.828 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:51:12.829 +08:00 [INF] Main (StartedAsync) |         Retrieve System Config.
2024-08-25 14:51:12.830 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:51:13.126 +08:00 [INF] Main (StartedAsync) | Send Email Function: Enabled, Interval Every 10 Secs
2024-08-25 14:51:13.127 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:51:13.127 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 14:51:13.127 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:51:13.352 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 14:51:23.366 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:51:23.366 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 14:51:23.366 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:51:23.382 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 14:51:33.390 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:51:33.391 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 14:51:33.391 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:51:33.440 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 14:51:43.455 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:51:43.455 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 14:51:43.455 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:51:43.462 +08:00 [INF] Main (StartedAsync) | No emails need to be sent.
2024-08-25 14:51:53.470 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:51:53.471 +08:00 [INF] Main (StartedAsync) |         Retrieve Send Email List.
2024-08-25 14:51:53.471 +08:00 [INF] Main (StartedAsync) | -------------------------------------------
2024-08-25 14:51:53.603 +08:00 [INF] Main (StartedAsync) | Total emails to be sent: 1
2024-08-25 14:51:53.604 +08:00 [INF] Main (StartedAsync) | Processing Email No. 1, Email Id: 20240825145150195726, Recipient Name: Kai Xuan, Recipient Email: kaixuan0131@gmail.com
